BBLE,Market_Value
1000291216,108614
1000291217,97567
1000291218,99848
1000291219,83840
1000291220,121192
1000291221,110136
1000291222,76222
1000291223,92988
1000291224,86515
1000291225,123858
1000291226,112813
1000291227,74312
1000291228,86895
1000291229,88794
1000291230,127286
1000291231,115092
1000291232,535843
1000291301,367000
1000291302,1984000
1000291303,1605992
1000291304,1605992
1000291305,1605992
1000291306,1605992
1000291307,2415031
1000297501,0
1000297502,0
1000297503,0
1000297504,0
1000300001,4722000
1000300003,5042000
1000300004,1724000
1000300005,10930000
1000300019,160864000
1000300032,3687000
1000300033,3191000
1000300034,2474000
1000310001,98223000
1000310010,1862000
1000310034,955000
1000311001,473336
1000311002,71702000
1000311003,132748
1000311004,128663
1000311005,130706
1000311006,242559
1000311007,129449
1000311008,365253
1000311009,223708
1000311010,414268
1000311011,314825
1000311012,372008
1000311013,496744
1000311014,401386
1000311015,191817
1000311016,132748
1000311017,128663
1000311018,130706
1000311019,242559
1000311020,129449
1000311021,365253
1000311022,223708
1000311023,414268
1000311024,330691
1000311025,170923
1000311026,315296
1000311027,372008
1000311028,496744
1000311029,401386
1000311030,191817
1000311031,132748
1000311032,128663
1000311033,130706
1000311034,242559
1000311035,129449
1000311036,365253
1000311037,223708
1000311038,414268
1000311039,330691
1000311040,170923
1000311041,315296
1000311042,260154
1000311043,239260
1000311044,396987
1000311045,196215
1000311046,196373
1000311047,296915
1000311048,191817
1000311049,132748
1000311050,128663
1000311051,130706
1000311052,242559
1000311053,129449
1000311054,365253
1000311055,637975
1000311056,330691
1000311057,170923
1000311058,296915
1000311059,260154
1000311060,239260
1000311061,396987
1000311062,196215
1000311063,196373
1000311064,296915
1000311065,191817
1000311066,132748
1000311067,128663
1000311068,130706
1000311069,242559
1000311070,129449
1000311071,365253
1000311072,223708
1000311073,414268
1000311074,330691
1000311075,170923
1000311076,296915
1000311077,260154
1000311078,239260
1000311079,396987
1000311080,196215
1000311081,196373
1000311082,296915
1000311083,191817
1000311084,132748
1000311085,128663
1000311086,130706
1000311087,242559
1000311088,129449
1000311089,365253
1000311090,223708
1000311091,414268
1000311092,330691
1000311093,170923
1000311094,296915
1000311095,260154
1000311096,239260
1000311097,396987
1000311098,196215
1000311099,196373
1000311100,296915
1000311101,191817
1000311102,132748
1000311103,128663
1000311104,130706
1000311105,242559
1000311106,129449
1000311107,365253
1000311108,223708
1000311109,414268
1000311110,330691
1000311111,170923
1000311112,296915
1000311113,260154
1000311114,239260
1000311115,396987
1000311116,196215
1000311117,196373
1000311118,296915
1000311119,191817
1000311120,132748
1000311121,128663
1000311122,130706
1000311123,242559
1000311124,129449
1000311125,365253
1000311126,223708
1000311127,414268
1000311128,330691
1000311129,170923
1000311130,296915
1000311131,260154
1000311132,239260
1000311133,396987
1000311134,196215
1000311135,196373
1000311136,296915
1000311137,191817
1000311138,132748
1000311139,128663
1000311140,130706
1000311141,242559
1000311142,129449
1000311143,365253
1000311144,223708
1000311145,414268
1000311146,330691
1000311147,170923
1000311148,296915
1000311149,260154
1000311150,239260
1000311151,396987
1000311152,196215
1000311153,196373
1000311154,296915
1000311155,191817
1000311156,132748
1000311157,128663
1000311158,130706
1000311159,242559
1000311160,129449
1000311161,365253
1000311162,223708
1000311163,414268
1000311164,330691
1000311165,170923
1000311166,296915
1000311167,260154
1000311168,239260
1000311169,396987
1000311170,196215
1000311171,196373
1000311172,296915
1000311173,191817
1000311174,132748
1000311175,128663
1000311176,130706
1000311177,242559
1000311178,129449
1000311179,365253
1000311180,223708
1000311181,414268
1000311182,330691
1000311183,170923
1000311184,296915
1000311185,260154
1000311186,239260
1000311187,396987
1000311188,196215
1000311189,196373
1000311190,296915
1000311191,191817
1000311192,132748
1000311193,128663
1000311194,130706
1000311195,242559
1000311196,129449
1000311197,365253
1000311198,223708
1000311199,414268
1000311200,330691
1000311201,170923
1000311202,296915
1000311203,260154
1000311204,239260
1000311205,396987
1000311206,196215
1000311207,196373
1000311208,296915
1000311209,191817
1000311210,132748
1000311211,128663
1000311212,130706
1000311213,242559
1000311214,129449
1000311215,365253
1000311216,223708
1000311217,414268
1000311218,330691
1000311219,170923
1000311220,296915
1000311221,265810
1000311222,239260
1000311223,396987
1000311224,196215
1000311225,196373
1000311226,296915
1000311227,191817
1000311228,132748
1000311229,128663
1000311230,130706
1000311231,242559
1000311232,129449
1000311233,365253
1000311234,223708
1000311235,414268
1000311236,330691
1000311237,170923
1000311238,272251
1000311239,265810
1000311240,239260
1000311241,383476
1000311242,196215
1000311243,196373
1000311244,287175
1000311245,191817
1000311246,132748
1000311247,128663
1000311248,130706
1000311249,242559
1000311250,129449
1000311251,355042
1000311252,223708
1000311253,402328
1000311254,332734
1000311255,170923
1000311256,272251
1000311257,265810
1000311258,239260
1000311259,383476
1000311260,196215
1000311261,196373
1000311262,287175
1000311263,191817
1000311264,132748
1000311265,128663
1000311266,130706
1000311267,242559
1000311268,129449
1000311269,355042
1000311270,223708
1000311271,402328
1000311272,332734
1000311273,170923
1000311274,272251
1000311275,248686
1000311276,125993
1000311277,476321
1000311278,203756
1000311279,205327
1000311280,484805
1000311281,238161
1000311282,130706
1000311283,242559
1000311284,128349
1000311285,471294
1000311286,561940
1000311287,423065
1000311288,273665
1000311289,258426
1000311290,253085
1000311291,514496
1000311292,493916
1000311293,268009
1000311294,236590
1000311295,131805
1000311296,256698
1000311297,305399
1000311298,243659
1000311299,557855
1000311300,272251
1000311301,275393
1000311302,258426
1000311303,253085
1000311304,514496
1000311305,493916
1000311306,268009
1000311307,236590
1000311308,131805
1000311309,256698
1000311310,549058
1000311311,557855
1000311312,272251
1000311313,275393
1000311314,357084
1000311315,477107
1000311316,351428
1000311317,322679
1000311318,238161
1000311319,130706
1000311320,242559
1000311321,317181
1000311322,310897
1000311323,435162
1000311324,266595
1000311325,272251
1000311326,357084
1000311327,477107
1000311328,351428
1000311329,322679
1000311330,238161
1000311331,130706
1000311332,242559
1000311333,317181
1000311334,310897
1000311335,435162
1000311336,266595
1000311337,272251
1000311338,470037
1000311339,714325
1000311340,414896
1000311341,418666
1000311342,657455
1000311343,420551
1000311344,427307
1000311345,948401
1000311346,736947
1000311347,1007941
1000311348,6013151
1000311349,2075000
1000311350,1423000
1000317501,0
1000321001,22181982
1000321002,14330526
1000321003,14195055
1000321004,9382873
1000321005,13965344
1000321006,12086413
1000321007,14577908
1000321008,14454220
1000321009,14301075
1000321010,14200946
1000321011,14071362
1000321012,14318746
1000321013,13676728
1000321014,13759191
1000321015,13611937
1000321016,13482357
1000321017,9541904
1000321018,9712715
1000321019,9712715
1000321020,9695046
1000321021,9706826
1000321022,9742166
1000321023,9883528
1000321024,9930646
1000321025,9912977
1000321026,9859968
1000321027,10042560
1000321028,9971880
1000321029,10013108
1000321030,9930646
1000321031,9995440
1000321032,10136802
1000321033,10178031
1000321034,10101460
1000321035,10095571
1000321036,10266382
1000321037,10266382
1000321038,10189811
1000321039,10219262
1000321040,10213373
1000321041,9895308
1000321042,10348842
1000321043,10319393
1000321044,10295833
1000321045,10301722
1000321046,10278162
1000321047,10242822
1000321048,10348842
1000321049,10319393
1000321050,10313504
1000321051,10443084
1000321052,9983660
1000327501,0
1000330001,220865000
1000330011,103379000
1000330022,14298000
1000340037,3544000
1000350001,249555555
1000350010,154286000
1000360012,23319000
1000360018,13227000
1000360025,16165000
1000360030,13180000
1000370001,99694000
1000370008,46004000
1000370013,7779000
1000370023,321898000
1000377501,0
1000380001,77326000
1000380017,124915000
1000390001,9424000
1000390004,7654000
1000390006,4061000
1000390012,146449000
1000390038,17991000
1000390040,1999000
1000390041,1842000
1000391001,5430000
1000391002,154148
1000391003,316100
1000391004,154148
1000391005,202804
1000391006,154148
1000391007,373946
1000391008,256136
1000391009,247017
1000391010,145030
1000391011,145030
1000391012,145030
1000391013,145030
1000391014,145030
1000391015,205761
1000391016,319087
1000391018,244822
1000391019,260635
1000391020,341435
1000391021,249353
1000391022,193836
1000391023,147329
1000391024,193836
1000391025,193836
1000391026,147329
1000391027,158622
1000391028,322070
1000391029,407938
1000391030,247017
1000391031,264058
1000391032,262918
1000391033,251636
1000391034,149623
1000391035,149623
1000391036,149623
1000391037,196793
1000391038,149623
1000391039,160962
1000391040,247017
1000391041,411371
1000391042,249353
1000391043,267449
1000391044,266346
1000391045,253837
1000391046,151844
1000391047,151844
1000391048,151844
1000391049,151844
1000391050,151844
1000391051,163241
1000391052,249353
1000391053,414768
1000391054,251636
1000391055,270872
1000391056,354876
1000391057,258460
1000391058,156333
1000391059,156333
1000391060,156333
1000391061,156333
1000391062,156333
1000391063,167745
1000391064,253837
1000391065,418190
1000391066,336971
1000391067,158622
1000391068,278726
1000391069,274258
1000391070,167745
1000391071,158622
1000391072,158622
1000391073,158622
1000391074,170080
1000391075,257233
1000391076,554703
1000391077,259532
1000391078,160962
1000391079,282149
1000391080,277634
1000391081,170080
1000391082,160962
1000391083,160962
1000391084,160962
1000391085,172255
1000391086,260635
1000391087,426045
1000391088,345903
1000391089,163241
1000391090,285535
1000391091,281051
1000391092,172255
1000391093,163241
1000391094,163241
1000391095,163241
1000391096,174445
1000391097,264058
1000391098,430705
1000391099,350387
1000391100,181368
1000391101,249353
1000391102,181368
1000391103,181368
1000391104,260635
1000391105,267449
1000391106,249353
1000391107,353344
1000391108,241519
1000391109,252723
1000391110,241519
1000391111,183538
1000391112,264058
1000391113,270872
1000391114,252723
1000391115,271938
1000391116,263970
1000391117,336971
1000391118,185847
1000391119,185847
1000391120,498550
1000391121,475928
1000391122,256136
1000391123,275335
1000397501,0
1000400003,476394000
1000400014,40566000
1000400016,43959000
1000401001,11138706
1000401002,30579294
1000407501,0
1000410001,0
1000410015,7837000
1000410022,7854000
1000410024,3165000
1000411001,366624
1000411002,270625
1000411003,1728376
1000411004,605814
1000411005,381328
1000411006,270616
1000411007,381328
1000411008,270616
1000411009,381328
1000411010,270616
1000411011,381328
1000411012,270616
1000411013,381328
1000411014,270616
1000411015,374403
1000411016,270616
1000411017,382087
1000411018,672700
1000411019,382087
1000411020,270616
1000411021,599667
1000411022,599667
1000411101,2734000
1000411102,717171
1000411103,770217
1000411104,855856
1000411105,1155756
1000411201,1884390
1000411202,513384
1000411203,146072
1000411204,128538
1000411205,168912
1000411206,257475
1000411207,141045
1000411208,242712
1000411209,154157
1000411210,173849
1000411211,265672
1000411212,144322
1000411213,249278
1000411214,155804
1000411215,177113
1000411216,100045
1000411217,139402
1000411218,98411
1000411219,159073
1000411220,164005
1000411221,180398
1000411222,145956
1000411223,96751
1000411224,131202
1000411225,101688
1000411226,139402
1000411227,149233
1000411228,183675
1000411229,129567
1000411230,106603
1000411231,124635
1000411232,98411
1000411233,149233
1000411234,142671
1000411235,186961
1000411236,185322
1000411237,109884
1000411238,155804
1000411239,108237
1000411240,159077
1000411241,165639
1000411242,157438
1000411243,188604
1000411244,101683
1000411245,139402
1000411246,118085
1000411247,172202
1000411248,168912
1000411249,193515
1000411250,167286
1000411251,106599
1000411252,139398
1000411253,121362
1000411254,145961
1000411255,152527
1000411256,196800
1000411257,195157
1000411258,108237
1000411259,150876
1000411260,114791
1000411261,155800
1000411262,159077
1000411263,191872
1000411264,105335
1000411265,123005
1000411266,183675
1000411267,201711
1000411268,183675
1000411269,91831
1000411270,165639
1000411271,159073
1000411272,126278
1000411273,186957
1000411274,204993
1000411275,186957
1000411276,116447
1000411277,157438
1000411278,137755
1000411279,123005
1000411280,193523
1000411281,208278
1000411282,190234
1000411283,111523
1000411284,164009
1000411285,145956
1000411286,132831
1000411287,198439
1000411288,216479
1000411289,196800
1000411290,123001
1000411291,236162
1000411292,191876
1000411293,234519
1000411301,70462784
1000411302,9464416
1000411303,2980242
1000417501,0
1000417502,0
1000417503,0
1000417504,0
1000420001,67923000
1000420022,77782000
1000420031,81151000
1000420036,3980000
1000430001,43085000
1000430002,142463000
1000430005,19311000
1000430006,22559000
1000440001,431111111
1000440001E,8456000
1000441001,392355
1000441002,330823
1000441003,202548
1000441004,222238
1000441005,420876
1000441006,421745
1000441007,326914
1000441008,594902
1000441009,375995
1000441010,308672
1000441011,270884
1000441012,428550
1000441013,253945
1000441014,392355
1000441015,332705
1000441016,205878
1000441017,291877
