X,Y,GISPROPNUM,LOCATION,WATERFRONT,SIGNNAME,BOROUGH,COMFORTSTA,TYPECATEGO,EAPPLY,SHAPE_area,SHAPE_len,ZCTA5CE00,CLASSFP00,MTFCC00,FUNCSTAT00
1013912.251333198044449,174023.449858748936094,B305,E. 103 St. to E. 104 St. between Ave. J and Ave. K,N,P.S. 279 Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Ps 279 Playground,44610.16470880000,1094.82015063000,11236,B5,G6350,S
1001357.128821261227131,154610.397096563916421,B306,Ave. Y between Brown St. and Haring St.,N,Playground 286,B,Y-CONFSTA-PARK,Jointly Operated Playground,Playground 286,38275.81505920000,1104.14529931000,11235,B5,G6350,S
1008938.188101805979386,190037.720583544811234,B307,Evergreen Ave. between Eldert St. and Covert St.,N,Tiger Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Tiger Playground,49097.92321970000,889.11341265600,11207,B5,G6350,S
1001891.269196946290322,155066.137834742228733,B308,Ave. Y between Coyle St. and Batchelder St.,N,Yak Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Yak Playground,19347.84447960000,1122.27270834000,11235,B5,G6350,S
1022348.716144909732975,182146.829943617543904,B309,Stanley Ave. and Eldert La.,N,Pink Playground,B,Y-CONFSTA-PARK,Playground,Pink Playground,43438.91590460000,836.06724433300,11208,B5,G6350,S
1021416.385669685783796,181725.062053141795332,B312,Stanley Ave. between Autumn Ave. and Hemlock St.,N,Woodruff Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Woodruff Playground (PS 224),23387.51735240000,807.04753205700,11208,B5,G6350,S
1003540.762971407966688,188045.315496967145009,B313,Macdonough St. between Malcolm X Blvd. and Stuyvesant Ave.,N,El Shabazz Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,El Shabazz Playground (PS 262),39985.94512270000,1097.97252471000,11233,B5,G6350,S
1021279.284457986592315,234985.774781985295704,X118,"Bronx River, Bronx River Ave. bet. Lafayette Ave., Surf Dr.",Y,Soundview Park,X,Y-CONFSTA-PLGD,Flagship Park,Soundview Park,11717282.32630000077,29134.07125570000,10473,B5,G6350,S
1020468.984472620300949,178615.398724651138764,B541,Berriman St. between Vandalia Ave. and Schroeders Ave.,N,Gateway,B,N-CONFSTA-PARK,Undeveloped,Gateway,41790.57586050000,824.33985222900,11208,B5,G6350,S
986374.195952306850813,148297.13936003568233,B315,Surf Ave. between W. 25 St. and W. 27 St.,N,Surf Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Surf Playground (PS 288),40645.60380920000,911.53183325200,11224,B5,G6350,S
1038174.48638971906621,153894.311201757984236,Q403,"B 80 St., B 79 St., Rockaway Beach Blvd., Beach Channel Dr.",N,Beach Channel Playground,Q,N-CONFSTA-PARK,Jointly Operated Playground,Beach Channel Playground,45421.67004980000,983.78307129100,11693,B5,G6350,S
1007778.888041516533121,239246.405647728010081,X317,E 159 St bet. Melrose Av and Courtlandt Av,N,Rainbow Garden,X,Y-CONFSTA-PARK,Garden,Rainbow Garden,7566.48936044000,351.77320172500,10451,B5,G6350,S
990597.588644850649871,169760.88520403925213,B316,Ave. F bet. McDonald Ave. and E. 2 St.,N,Di Gilio Playground,B,Y-CONFSTA-PARK,Community Park,DiGilio Playground,37085.29688900000,897.28080804900,11218,B5,G6350,S
990199.398880085675046,185865.792337897059042,B320,Berkeley Pl. and Lincoln Pl. between 5 Ave. and 6 Ave.,N,Park Slope Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Park Slope Playground (PS 282),45163.24931470000,964.69912961300,11217,B5,G6350,S
992144.11537088919431,190367.546647006762214,B321,Dekalb Ave. between Adelphi St. and Carlton Ave.,N,Edmonds Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Edmonds Playground (IS 113),40069.81621020000,885.14382229000,11238,B5,G6350,S
1018046.839826195500791,257857.263125323486747,X180,Perry Ave. bet. E. 205 St. and E. 208 St,N,Whalen Park,X,N-CONFSTA-PARK,Triangle/Plaza,Whalen Park,14153.43341960000,535.75195367400,10467,B5,G6350,S
1000416.431321898358874,191980.749225976906018,B322,Hart St. to Pulaski St. between Throop Ave. and Marcus Garvey Blvd.,N,Pulaski Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Pulaski Playground (PS 304),61430.66292800000,1020.77669763000,11206,B5,G6350,S
999187.738930177758448,189064.534277233266039,B323,Monroe St. to Madison St. between Marcy Ave. and Tompkins Ave.,N,Hattie Carthan Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Hattie Carthan Playground (PS 305),52068.99103830000,927.98010931000,11216,B5,G6350,S
1006634.556087156641297,167114.032800036598928,B324,Ave. K between E. 58 St. and E. 59 St.,N,Jacob Joffe Fields,B,N-CONFSTA-PARK,Community Park,Jacob Joffe Fields,128158.35714900000,1688.34466575000,11234,B5,G6350,S
997586.811174460104667,241905.716352736664703,M140,"W. 145 St., W. 155 St., Hudson River",Y,Recreational Area,M,Y-CONFSTA-PARK,Community Park,Recreational Area,1005962.52881000005,5870.38780788000,10031,B5,G6350,S
1007915.858291276847012,186378.790963653475046,B325,Fulton St. between Saratoga Ave. and Hopkinson Ave.,N,Fish Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Fish Playground (IS 271),43868.20426020000,1204.09093107000,11233,B5,G6350,S
1008403.193086801678874,165280.294629823503783,B330,Veterans Ave. between E. 66 St. and E 68 St.,N,Hickman Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Hickman Playground (IS 78),118370.32529700000,1902.35144082000,11234,B5,G6350,S
989629.871766954427585,149948.921201603166992,B331,W. 12 St. between Neptune Ave. and Surf Ave.,N,Neptune Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Neptune Playground (PS 90),51058.51026340000,1350.67733438000,11224,B5,G6350,S
1008999.982226691092364,189256.604530744254589,B332,Decatur St. to Schaefer St. between Bushwick Ave. and Evergreen Ave.,N,Evergreen Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Evergreen Playground (PS 45),38040.49613150000,805.88810968400,11207,B5,G6350,S
1004126.469036443624645,194532.675111147225834,B334,"Central Ave., Troutman St. and Starr St.",N,Fermi Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Fermi Playground (IS 111),45864.63555220000,1216.24769302000,11237,B5,G6350,S
992474.164033934241161,149501.010432688577566,B337,W. Brighton Ave. between W. 2 St. and W. 3 St.,N,Century Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Century Playground (PS 100),99432.81614729999,1796.51710107000,11224,B5,G6350,S
1001354.685702756047249,194710.023437398573151,B340,Flushing Ave. between Beaver St. and Garden St.,N,Garden Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Garden Playground (PS 120),39874.42695240000,945.17859753500,11206,B5,G6350,S
1012240.784689483814873,174807.63643881995813,B342,Glenwood Rd. between E. 100 St. and E. 101 St.,N,100% Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,100% Playground,69791.42115930001,1099.83347878000,11236,B5,G6350,S
1048517.580014853738248,156870.461249858286465,Q503,Beach 36 St. bet. Norton Ave. and Seagirt Blvd.,N,Garden,Q,N-CONFSTA-PARK,Garden,Garden,3037.16873019000,275.28531492300,11691,B5,G6350,S
931319.386662297998555,142603.254979353019735,R120,"Arthur Kill Rd., Arden Ave. and Halpin Ave.",N,Arden Woods,R,N-CONFSTA-PARK,Nature Area,Arden Woods,6346270.43348000012,63884.74244650000,10312,B5,G6350,S
963641.236021643388085,171377.781484588835156,R043,Murray Julbert Ave. bet. Victory Blvd. and Hannah St.,N,Lyons Pool,R,Y-CONFSTA-PARK,Buildings/Institutions,George M. Cromwell Recreation Center,139175.46517700001,1539.38953076000,10301,B5,G6350,S
1016273.629522601258941,218855.749938098713756,Q393I,23 Ave. bet. 85 St. and Ditmars Blvd.,N,Planeview Park,Q,N-CONFSTA-PARK,Triangle/Plaza,Planeview Park,45083.13703870000,953.19345886700,11369,B5,G6350,S
984781.982757598976605,193450.516431580035714,B431,"Plymouth St., New Dock St., Furman St. bet. Old Fulton St. and Atlantic Ave.",Y,Brooklyn Bridge Park,B,N-CONFSTA-PARK,Community Park,Brooklyn Bridge Park (THIS IS HANDLED DIRECTLY BY BROOKLYN BRIDGE PARK),922822.79914000002,13573.89257990000,11201,B5,G6350,S
1010319.767644212814048,178158.817884841671912,B343,"Linden Blvd., Osborn St., Rockaway Ave., Hegeman Ave.",N,Osborn Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Osborn Playground (IS 275),104920.40163800000,2013.33344975000,11212,B5,G6350,S
1015622.798371176002547,178187.16195963480277,B345,Wortman Ave. between Vermont St. and New Jersey Ave.,N,Ethan Allen Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Ethan Allen Playground (PS 306),32478.02314170000,810.25783714300,11207,B5,G6350,S
986563.179738141596317,222575.538037284364691,M353,Riverside Drive bet.ween 65 St. and 72 St.,Y,Riverside Park South,M,N-CONFSTA-PARK,Community Park,Riverside Park South,2905179.98815000011,9136.09812499000,10023,B5,G6350,S
1014503.461549705825746,182186.020512557384791,B466,Bradford St. and Dumont Ave.,N,First Temple Of David,B,N-CONFSTA-PARK,Garden,First Temple Of David,2174.93392537000,240.10607439700,11207,B5,G6350,S
1024534.706885475548916,211674.501684621005552,Q450,"109 St., 111 St. bet. 46 Ave. and 47 Ave.",N,Corona Golf Playground,Q,Y-CONFSTA-PARK,Neighborhood Park,Corona Golf Playground,74978.00864960000,1150.82474127000,11368,B5,G6350,S
1024437.793060797033831,214745.248814351245528,Q410,"114 St., 113 St. bet. 34 Ave. and 37 Ave.",N,Hinton Park,Q,N-CONFSTA-PARK,Neighborhood Park,Hinton Park,166844.90145700000,2195.40776689000,11368,B5,G6350,S
1018848.668233031523414,185766.896172271866817,B471,Glenmore Ave. and Fountain Ave.,N,Green Gems,B,N-CONFSTA-PARK,Garden,Green Gems,20974.87339470000,855.87841194500,11208,B5,G6350,S
1016311.615229446673766,173916.451669703965308,B384,"Flatlands Ave, Louisiana Ave., E 108 St. and Belt Parkway",Y,Fresh Creek Nature Preserve,B,N-CONFSTA-PARK,Nature Area,Fresh Creek Nature Preserve,3356058.16343000019,15402.03573360000,11239,B5,G6350,S
982985.477489379351027,208157.000719327887055,M390,Jane St. at 8th Ave.,N,Jane Street Garden,M,N-CONFSTA-PARK,Garden,Jane Street Garden,2414.78436910000,214.05264118700,10014,B5,G6350,S
935936.660302347620018,162505.534753415355226,R143,"SI Expwy., W. Shore Expwy., Graham Ave., South Ave.",N,Staten Island Industrial Park,R,N-CONFSTA-PARK,Nature Area,Staten Island Industrial Park,9188060.03078999929,26757.77524910000,10314,B5,G6350,S
1004429.255101582733914,247620.299857331410749,X094,Harlem River bet. W 175 St and Alexander Hamilton Br,Y,Bridge Park,X,N-CONFSTA-PARK,Undeveloped,Bridge Park,311743.63364199997,6340.78338690000,10453,B5,G6350,S
1017921.245876166853122,172610.095290438766824,B165A,"Belt Pkwy., Fresh Creek, Seaview Ave.",Y,Spring Creek Park,B,N-CONFSTA-PARK,Nature Area,Spring Creek Park,95992.60131719999,1586.41492486000,11239,B5,G6350,S
1007244.743783579324372,164077.58908051069011,B166,Belt Pkwy. bet. Verrazano Bridge and Cross Bay Blvd.,Y,Belt Parkway/Shore Parkway,B,N-CONFSTA-PARK,Parkway,Leif Ericson Drive,13911671.42369999923,288506.08121500001,11234,B5,G6350,S
1014274.068841959931888,168812.665379051322816,B018,"Seaview Ave. bet. Paerdegat Basin and E. 93 St., E. 102 St. and Fresh Creek Basin",Y,Canarsie Park,B,Y-CONFSTA-PARK,Community Park,Canarsie Park,5911360.05310999975,16662.96568390000,11236,B5,G6350,S
998597.97736031957902,201729.430230479047168,B346,Manhattan Ave. and Leonard St.,N,Ericsson Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Ericsson Playground (JHS 126),46214.69241230000,1208.29142446000,11222,B5,G6350,S
1006291.75564530689735,187139.652125680935569,B347,Sumpter St. to Marion St. between Howard Ave. and Ralph Ave.,N,Carver Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Carver Playground (PS 40),42182.00367830000,821.74196045300,11233,B5,G6350,S
998997.184468341176398,192295.128639897069661,B348,"Tompkins Ave., Willoughby Ave., Vernon Ave.",N,Willoughby Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Willoughby Playground (PS 23),41334.17534490000,953.43120796000,11206,B5,G6350,S
986155.16840923356358,156040.410693530371645,B349,Bath Ave. between 24 Ave. and Bay 37 St.,N,Bath Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Bath Playground (JHS 281),49281.49558010000,1335.88418843000,11214,B5,G6350,S
994819.044129182351753,185173.733837162260897,B350,Sterling Pl. to Park Pl. between Classon Ave. and Washington Ave.,N,Stroud Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Elijah Stroud Playground (PS 316),51575.25436270000,1222.82731648000,11238,B5,G6350,S
998271.251395067782141,191105.829284877079772,B351,Marcy Ave. between Kosciuszko St. and Dekalb Ave.,N,Kosciuszko Pool,B,N-CONFSTA-PARK,Buildings/Institutions,Kosciuszko Pool,103969.64570400000,1549.35012821000,11216,B5,G6350,S
1007169.45259337965399,172803.308150051889243,B352,Foster Ave. between E. 81 St. and E. 82 St.,N,Curtis Playground,B,N-CONFSTA-PARK,Playground,Curtis Playground,42751.11704760000,829.16275570600,11236,B5,G6350,S
1009363.503862899262458,166056.463561283628223,B353,E. 71 St. between Ave. N and Ave. T,N,Bergen Beach Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Bergen Beach Playground (PS 312),40437.89962800000,830.34739841600,11234,B5,G6350,S
989207.866758024552837,188951.422427249490283,B356,Pacific St. between Nevins St. and 3 Ave.,N,North Pacific Playground,B,N-CONFSTA-PARK,Playground,North Pacific Playground,6934.66230973000,335.24703188500,11217,B5,G6350,S
998302.308773682219908,195286.23116720339749,B358,Harrison Ave. between Walton St. and Lorimer St.,N,De Hostos Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,De Hostos Playground (IS 318),41095.49867090000,810.88111693000,11206,B5,G6350,S
1002115.271905052941293,191676.644922700856114,B359,Kosciuszko St. to Dekalb Ave. between Lewis Ave. and Stuyvesant Ave.,N,Eleanor Roosevelt Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Eleanor Roosevelt Playground (PS 81),50334.36831650000,1048.74793301000,11221,B5,G6350,S
1009960.650764660327695,173306.876380351779517,B360,Remsen Ave. and Glenwood Rd.,N,Remsen Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Remsen Playground (PS 114),44337.40097150000,936.38875974500,11236,B5,G6350,S
1008704.199235692271031,182911.959743801009608,B362,Chester St. to Bristol St. between Sutter Ave. and Pitkin Ave.,N,Chester Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Chester Playground (PS 327),50175.12596380000,1064.65093136000,11212,B5,G6350,S
1010583.027884425944649,184192.869136515248101,B363,Glenmore Ave. between Powell St. and Sackman St.,N,Houston Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Houston Playground (PS 332),40805.75023290000,808.03144264000,11212,B5,G6350,S
1003956.561071882257238,185038.857397405314259,B364,"Bergen St., Utica Ave., Rochester Ave., St Mark's Ave.",N,Woods Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Woods Playground (PS 345),62659.88169730000,1070.14009098000,11213,B5,G6350,S
1013865.106214229366742,182235.460934647300746,B366,New Jersey Ave. between Blake Ave. and Dumont Ave.,N,Duke Park,B,N-CONFSTA-PARK,Playground,Duke Park,5701.06534779000,311.54932666500,11207,B5,G6350,S
1011438.791105056880042,181182.151534384785919,B367,Livonia Ave. between Powell St. and Junius St.,N,Livonia Park,B,N-CONFSTA-PARK,Neighborhood Park,Livonia Park,40763.24621110000,807.61414443000,11212,B5,G6350,S
990437.03884599043522,148535.982432740885997,B368,W. 10 St. between Surf Ave. and Public Beach,N,Cyclone Site,B,N-CONFSTA-PARK,Buildings/Institutions,Cyclone Site,48286.87669160000,1436.00505226000,11224,B5,G6350,S
988706.546467494103126,148426.567767844273476,B369,"Surf Ave. between W. 16 St. and W. 19 St., Public Beach",Y,Steeplechase Park,B,N-CONFSTA-PARK,Community Park,Steeplechase Park,436049.00633800001,2974.62837272000,11224,B5,G6350,S
988249.647446597577073,148308.211996807396645,B336,Surf Ave. to the Boardwalk between W. 19 St. and W. 20 St.,Y,Abe Stark Skating Rink,B,N-CONFSTA-PARK,Buildings/Institutions,Abe Stark Skating Rink,383781.99099500000,2554.77757199000,11224,B5,G6350,S
991772.539598985342309,164695.850491641787812,B372,"Ave. L, E. 4 St., Mcdonald Ave., Ave. M",N,Friends Field,B,Y-CONFSTA-PARK,Community Park,Friends Field,279100.76433600002,2405.49308134000,11230,B5,G6350,S
1010860.436124783707783,180065.786489882913884,B377,"Christopher Ave., Riverdale Ave., Newport St., Mother Gaston Blvd.",N,Floyd Patterson Ballfields,B,N-CONFSTA-PARK,Recreation Field/Courts,Floyd Patterson Ballfields,102488.69150400000,1413.49087892000,11212,B5,G6350,S
989360.111121802590787,191034.951864513772307,B378,Flatbush Ave. at Fleet St.,N,University Place,B,N-CONFSTA-PARK,Triangle/Plaza,University Place,48963.99675030000,1406.27985041000,11201,B5,G6350,S
1021633.739941216539592,185015.419106730027124,B380,"Belmont Ave., Sutter Ave., Sheridan Ave. and Grant Ave.",N,Robert E. Venable Park,B,N-CONFSTA-PARK,Neighborhood Park,Robert Venable Park,128561.97127700000,1792.27510652000,11208,B5,G6350,S
997604.161943896790035,201915.144577708008001,B058,"N. 12 St., Lorimer St., Manhattan Ave. bet. Bayard St. and Berry St. - Nassau Ave.",N,McCarren Park,B,Y-CONFSTA-ZONE,Community Park,McCarren Park,1579899.90185000002,11947.04125030000,11211,B5,G6350,S
1009892.472920542699285,187667.216094773582881,B381,Broadway between Granite St. and Aberdeen St.,N,Thomas Boyland Park,B,N-CONFSTA-PARK,Neighborhood Park,Thomas Boyland Park,80174.49282230000,1789.68552786000,11207,B5,G6350,S
993213.913758848793805,196621.630382965202443,B382A,Division Ave. between Wythe Ave. and Kent Ave.,N,Roberto Clemente Ballfield,B,N-CONFSTA-PARK,Recreation Field/Courts,Roberto Clemente Ballfield,84104.19086659999,1200.09172447000,11211,B5,G6350,S
998295.527347174240276,197697.535105265415041,B386,Ten Eyck St. to Stagg St. between Lorimer St. and Union Ave.,N,Ten Eyck Plaza,B,N-CONFSTA-PARK,Playground,Ten Eyck Plaza,20382.61111750000,609.12694156100,11206,B5,G6350,S
1008011.051570991636254,185327.368560509436065,B387,Hopkinson Ave. between Pacific St. and Dean St.,N,Saratoga Ballfields,B,N-CONFSTA-PARK,Jointly Operated Playground,Saratoga Ballfields,47545.47558350000,877.36549915600,11233,B5,G6350,S
993049.103328716359101,188484.173799431853695,B388,"Vanderbilt Ave., Gates Ave. and Fulton St.",N,Gateway Triangle,B,N-CONFSTA-PARK,Triangle/Plaza,Gateway Triangle,3424.21724408000,286.47938736600,11238,B5,G6350,S
994781.025463710422628,177435.595810019993223,B389,Woodruff Ave. and Ocean Ave.,N,Umma Park,B,N-CONFSTA-PARK,Playground,Umma Park,9429.00597156000,746.73571955200,11226,B5,G6350,S
982889.654943960253149,188615.527008699253201,B390,President St. and Van Brunt St.,N,Mother Cabrini Park,B,Y-CONFSTA-PARK,Playground,Mother Cabrini Park,20752.12280070000,653.24977488700,11231,B5,G6350,S
993706.124897052417509,172550.209513861889718,B391,Argyle Rd. and Cortelyou Rd.,N,Lt. Federico Narvaez Tot Lot,B,N-CONFSTA-PARK,Playground,Lt. Federico Narvaez Tot Lot,5619.84624648000,310.37268899300,11218,B5,G6350,S
1002817.692513875314035,195016.853670142358169,B395,"Flushing Ave., Central Ave., Noll St., Evergreen Ave.",N,Green Central Knoll,B,N-CONFSTA-PARK,Neighborhood Park,Green Central Knoll,119431.08317500001,1793.78752552000,11206,B5,G6350,S
1010461.751777662080713,180564.765717932808911,B396,"Watkins St., Mother Gaston Blvd., Livonia Ave., Riverdale Ave.",N,Nehemiah Park,B,N-CONFSTA-PARK,Playground,Nehemiakh Park (PS 284),72631.05944840000,1621.40600354000,11212,B5,G6350,S
1010373.369474543142132,182826.353404166409746,B397,Christopher Ave. between Sutter Ave. and Belmont Ave.,N,Carter G. Woodson Children's Park,B,N-CONFSTA-PARK,Community Park,Carter G. Woodson Children's Park,40995.20014840000,1008.00708948000,11212,B5,G6350,S
989112.898357895202935,185899.297995808563428,B399,Union St. between 4 Ave. and 5 Ave.,N,Gardens Of Union,B,N-CONFSTA-PARK,Garden,Gardens Of Union,8776.23388766000,566.41071944500,11215,B5,G6350,S
998520.635523581760935,190600.253768440015847,B400,Marcy Ave between Clifton Pl. and Lafayette Ave.,N,Magnolia Tree Earth Center,B,N-CONFSTA-PARK,Garden,Magnolia Tree Earth Center,36913.09143990000,784.15379895000,11216,B5,G6350,S
995314.873800202272832,207390.245666220667772,B135,"Commercial St., Dupont St.",N,Newtown Barge Playground,B,N-CONFSTA-PARK,Recreation Field/Courts,Newtown Barge Playground,42861.06495740000,951.88804049300,11222,B5,G6350,S
1013342.431402250775136,186532.525620578468079,B402,Wyona St. to Vermont St. between Fulton St. and Jamaica Ave.,N,George Walker Jr. Park,B,N-CONFSTA-PARK,Neighborhood Park,George Walker Jr. Park,26440.37042370000,672.71570615900,11207,B5,G6350,S
993803.230666685034521,197425.63617233390687,B405,Berry St. between S. 9 St. and S. 10 St.,N,Epiphany Playground,B,N-CONFSTA-PARK,Playground,Epiphany Playground,22455.79974140000,704.29880569800,11211,B5,G6350,S
983563.439583057770506,188790.708890013513155,B408,Sackett St. and Columbia St.,N,Human Compass Garden,B,N-CONFSTA-PARK,Garden,Human Compass Garden,3541.98441549000,270.47035620300,11231,B5,G6350,S
